Unnamed: 0,Addresse,Lat,Lng,Name,Rating,Points,geometry
1910,"Grünaustrasse 2, 9470 Buchs, Switzerland",47.166365899999995,9.4771659,Hotel-Restaurant Buchserhof,4.2,POINT (9.477165899999999 47.1663659),POINT (9.477165899999999 47.1663659)
1911,"St. Gallerstrasse 33, 9470 Buchs, Switzerland",47.1672255,9.465347900000001,Galerie am See,4.4,POINT (9.465347900000001 47.1672255),POINT (9.465347900000001 47.1672255)
1912,"Valgurg 1, 9470 Buchs, Switzerland",47.1506309,9.4817958,Restaurant Glanna,4.1,POINT (9.4817958 47.1506309),POINT (9.4817958 47.1506309)
1913,"St. Gallerstrasse 23, 9470 Buchs, Switzerland",47.16640020000001,9.4670666,Star Grill,4.2,POINT (9.467066600000001 47.16640020000001),POINT (9.467066600000001 47.16640020000001)
1914,"Churerstrasse 2, 9470 Buchs, Switzerland",47.165330499999996,9.4713481,WOK-Imbiss + Take Away,4.2,POINT (9.4713481 47.1653305),POINT (9.4713481 47.1653305)
1915,"St. Gallerstrasse 29, 9470 Buchs, Switzerland",47.166827000000005,9.465827,TAUCHER Hotel Restaurant,4.4,POINT (9.465827000000001 47.166827),POINT (9.465827000000001 47.166827)
1916,"Churerstrasse 164, 9470 Buchs, Switzerland",47.1449937,9.4848977,Pizzeria da Rocco,4.3,POINT (9.484897699999999 47.1449937),POINT (9.484897699999999 47.1449937)
1917,"Alvierstrasse 14, 9470 Buchs, Switzerland",47.1670941,9.4744155,Jonny's Pizzeria & Trattoria,4.2,POINT (9.474415499999999 47.1670941),POINT (9.474415499999999 47.1670941)
1919,"Moosweg 18, 9470 Buchs, Switzerland",47.1648895,9.464483900000001,Club Italia Da Giovanni Pizzeria,4.5,POINT (9.464483900000001 47.1648895),POINT (9.464483900000001 47.1648895)
1920,"Zollstrasse 82, 9494 Schaan, Liechtenstein",47.1695936,9.4965069,Pizzeria Toscana,4.4,POINT (9.4965069 47.1695936),POINT (9.4965069 47.1695936)
1921,"Wiedenstrasse 52 A, 9470 Buchs, Switzerland",47.16672,9.46909,Restaurant A Bifana,4.2,POINT (9.46909 47.16672),POINT (9.46909 47.16672)
1922,"Wiedenstrasse 43, 9470 Buchs, Switzerland",47.165993900000004,9.4686948,Pizza da Toni GmbH,4.3,POINT (9.4686948 47.1659939),POINT (9.4686948 47.1659939)
1923,"Rheinaustrasse 1, 9470 Buchs, Switzerland",47.15980889999999,9.477588800000001,Buono Pizzeria,3.4,POINT (9.477588800000001 47.15980889999999),POINT (9.477588800000001 47.15980889999999)
1924,"Churer Strasse 39, 9485 Nendeln, Liechtenstein",47.198291999999995,9.543104,"Trattoria Pizzeria ""La Dolce Vita""",4.6,POINT (9.543104 47.198292),POINT (9.543104 47.198292)
1925,"Langäulistrasse 17, 9470 Buchs, Switzerland",47.173689200000005,9.4836166,Teller17,4.0,POINT (9.4836166 47.17368920000001),POINT (9.4836166 47.17368920000001)
1926,"Grünaustrasse 1, 9470 Buchs, Switzerland",47.166018799999996,9.476954800000001,Restaurant Grünau im Kappelihof,0.0,POINT (9.476954800000001 47.1660188),POINT (9.476954800000001 47.1660188)
1927,"Les Arcades, Route Louis-Favre 8C, 1024 Ecublens VD, Switzerland",46.522589,6.5656490000000005,Gina,4.1,POINT (6.565649000000001 46.522589),POINT (6.565649000000001 46.522589)
1928,"Route de Reculan 1, 1024 Ecublens, Switzerland",46.540698600000006,6.555464,Pizzeria Al Grotto,3.0,POINT (6.555464 46.54069860000001),POINT (6.555464 46.54069860000001)
1929,"Rue du Villars 36, 1024 Ecublens, Switzerland",46.5297859,6.5616479000000005,Le Café Vaudois,4.2,POINT (6.561647900000001 46.5297859),POINT (6.561647900000001 46.5297859)
1934,"Quartier Pré-Fontaine 58, 1023 Crissier, Switzerland",46.5453866,6.576549699999998,Restaurant Pizzeria Pré Fontaine,0.0,POINT (6.576549699999998 46.5453866),POINT (6.576549699999998 46.5453866)
1935,"Route du Bois 17, 1024 Ecublens, Switzerland",46.531682700000005,6.565597200000001,Leo Caffè,4.4,POINT (6.565597200000001 46.5316827),POINT (6.565597200000001 46.5316827)
1936,"Route du Bugnon 39, 1752 Villars-sur-Glâne, Switzerland",46.794267700000006,7.1126676999999985,Restaurant Pacino,4.4,POINT (7.112667699999998 46.79426770000001),POINT (7.112667699999998 46.79426770000001)
1939,"Route de Cossonay 26, 1008 Prilly, Switzerland",46.5339896,6.6068014999999995,Café-restaurant La Treille,3.7,POINT (6.6068015 46.5339896),POINT (6.6068015 46.5339896)
1942,"Avenue Ritz 13, 1950 Sion, Switzerland",46.235344899999994,7.3581623999999985,"Abyssinia, Restaurant éthiopien",4.1,POINT (7.358162399999999 46.23534489999999),POINT (7.358162399999999 46.23534489999999)
1943,"Avenue de la Gare 49, 1957 Ardon, Switzerland",46.2088172,7.270533500000001,Restaurant asiatique bonbon,4.2,POINT (7.270533500000001 46.2088172),POINT (7.270533500000001 46.2088172)
1944,"Bahnhofstrasse 2, 3780 Gstaad, Switzerland",46.47524740000001,7.2847431999999985,Bernerhof,4.2,POINT (7.284743199999999 46.47524740000001),POINT (7.284743199999999 46.47524740000001)
1945,"Avenue du Chablais 29, 1008 Prilly, Switzerland",46.5254148,6.6029614,L'Atlantic,4.0,POINT (6.6029614 46.5254148),POINT (6.6029614 46.5254148)
1946,"Sentier de la Fleur-de-Lys 4, 1008 Prilly, Switzerland",46.54373270000001,6.6044252000000006,"Restaurant la Vague, Piscine de Prilly",3.6,POINT (6.604425200000001 46.54373270000001),POINT (6.604425200000001 46.54373270000001)
1951,"Route des Flumeaux 1, 1008 Prilly, Switzerland",46.534221,6.605341,Restaurant Delta du Mékong,3.7,POINT (6.605341 46.534221),POINT (6.605341 46.534221)
1952,"Route de Cossonay 20, 1008 Prilly, Switzerland",46.53365489999999,6.607866800000001,Pizza Fly,4.4,POINT (6.607866800000001 46.53365489999999),POINT (6.607866800000001 46.53365489999999)
1953,"Grand-Rue 34, 1095 Lutry, Switzerland",46.5022251,6.685473599999999,La Barca,3.9,POINT (6.685473599999999 46.5022251),POINT (6.685473599999999 46.5022251)
1954,"Chemin du Reposoir 24, 1007 Lausanne, Switzerland",46.5163686,6.614555800000001,Jackpizza,4.1,POINT (6.614555800000001 46.5163686),POINT (6.614555800000001 46.5163686)
1955,"Centre Malley, Lumière Chemin du Viaduc 1, 1008 Prilly, Switzerland",46.527604499999995,6.6017113,Restaurant La Barca,4.0,POINT (6.6017113 46.5276045),POINT (6.6017113 46.5276045)
1956,"Chemin de Fontadel 2, 1008 Prilly, Switzerland",46.5376954,6.6067813,Restaurant Le fontan pizzeria,4.0,POINT (6.6067813 46.5376954),POINT (6.6067813 46.5376954)
1957,"Avenue de Florissant 28, 1020 Renens, Switzerland",46.532765399999995,6.5982745,Le Florissant,3.9,POINT (6.5982745 46.5327654),POINT (6.5982745 46.5327654)
1962,"Route de Cossonay 28, 1008 Prilly, Switzerland",46.5345118,6.6063291999999985,Coop Restaurant Prilly Centre,4.0,POINT (6.606329199999998 46.5345118),POINT (6.606329199999998 46.5345118)
1965,"Route de Neuchâtel 73, 1008 Prilly, Switzerland",46.544671799999996,6.6049061,Auberge de la Fleur de Lys,4.3,POINT (6.6049061 46.5446718),POINT (6.6049061 46.5446718)
1966,"Avenue du Chablais 21, 1008 Prilly, Switzerland",46.52598629999999,6.6031416,Café des Bouchers,4.0,POINT (6.6031416 46.52598629999999),POINT (6.6031416 46.52598629999999)
1967,"Chemin de Renens 56, 1004 Lausanne, Switzerland",46.528395,6.604335000000002,Brasserie de Malley,3.9,POINT (6.604335000000002 46.528395),POINT (6.604335000000002 46.528395)
1969,"Avenue du Chablais 28, 1007 Lausanne, Switzerland",46.524393100000005,6.6020299,Brasserie des Abattoirs,3.6,POINT (6.6020299 46.5243931),POINT (6.6020299 46.5243931)
1971,"Rue de Lausanne 49h, 1020 Renens, Switzerland",46.5340861,6.5905730999999985,Brasserie La Croisée,4.4,POINT (6.590573099999999 46.5340861),POINT (6.590573099999999 46.5340861)
1973,"Bahnhofstrasse 2, 3780 Gstaad, Switzerland",46.475438700000005,7.284689200000001,Basta by Dalsass,0.0,POINT (7.284689200000001 46.47543870000001),POINT (7.284689200000001 46.47543870000001)
1975,"91, Rue de Lausanne, 1700 Fribourg, Switzerland",46.8053313,7.1564852,Luigia,4.0,POINT (7.1564852 46.8053313),POINT (7.1564852 46.8053313)
1981,"Friedensstraße 2-6 Zentrum Herrnau, 1. Stock Galerie, 5020, Austria",47.7865706,13.065641099999999,La Cantinetta,4.3,POINT (13.0656411 47.7865706),POINT (13.0656411 47.7865706)
1984,"Chemin du Viaduc 1, 1008 Prilly, Switzerland",46.52738170000001,6.602092900000001,Passaggio freeflow Restaurant Spizzico,4.5,POINT (6.602092900000001 46.52738170000001),POINT (6.602092900000001 46.52738170000001)
1985,"Route François-Peyrot 34, 1218 Le Grand-Saconnex, Switzerland",46.236481,6.119555999999998,Restaurant L'olivo,3.7,POINT (6.119555999999998 46.236481),POINT (6.119555999999998 46.236481)
1986,"Rue Sonnex 17BIS, 1218 Le Grand-Saconnex, Switzerland",46.2283343,6.1201767999999985,Chez Nina,4.4,POINT (6.120176799999999 46.2283343),POINT (6.120176799999999 46.2283343)
1989,"Rue Sonnex 13, 1218 Le Grand-Saconnex, Switzerland",46.22880429999999,6.1206882999999985,Restaurant Le Pommier,4.3,POINT (6.120688299999999 46.22880429999999),POINT (6.120688299999999 46.22880429999999)
1991,"Chemin de la Tourelle 2, 1209 Genève, Switzerland",46.224354,6.1260416,Luigia,4.3,POINT (6.1260416 46.224354),POINT (6.1260416 46.224354)
1994,"Werkstrasse 2, 8630 Rüti, Switzerland",47.258483,8.851018999999997,Amici miei,4.6,POINT (8.851018999999997 47.258483),POINT (8.851018999999997 47.258483)
1997,"Cannaregio, 1122, 30121 Venezia VE, Italy",45.4441602,12.325092399999999,Gam Gam,4.3,POINT (12.3250924 45.4441602),POINT (12.3250924 45.4441602)
1999,"Werkstrasse 49, 8630 Rüti, Switzerland",47.252240500000006,8.853478899999997,Pizzeria Portofino,4.5,POINT (8.853478899999997 47.25224050000001),POINT (8.853478899999997 47.25224050000001)
2000,"Via Giuseppe Garibaldi, 309, 95029 Viagrande CT, Italy",37.6129196,15.0989676,Ristorante Piccolo Mondo,3.9,POINT (15.0989676 37.6129196),POINT (15.0989676 37.6129196)
2001,"Dorfstrasse 25, 8630 Rüti, Switzerland",47.26011279999999,8.8512164,"Pizzakurier Pronto, D'Agostino Nicola",4.7,POINT (8.8512164 47.26011279999999),POINT (8.8512164 47.26011279999999)
2002,"Seglias 3, 7522 La Punt-Chamues-ch, Switzerland",46.573195,9.929676,Ristorante Pugliese Müsella,4.6,POINT (9.929676000000001 46.573195),POINT (9.929676000000001 46.573195)
2014,"Schwertrainstrasse 4, 4142 Münchenstein, Switzerland",47.5320749,7.6120695000000005,Restaurant La Grotta Bandel,5.0,POINT (7.6120695 47.5320749),POINT (7.6120695 47.5320749)
2017,"Lutzertstrasse 38, 4132 Muttenz, Switzerland",47.533930600000005,7.6328997,Restaurant Muttenz,4.3,POINT (7.6328997 47.53393060000001),POINT (7.6328997 47.53393060000001)
2026,"Kirchgasse 4, 4144 Arlesheim, Switzerland",47.492111200000004,7.621539899999998,Domstübli,4.1,POINT (7.621539899999998 47.4921112),POINT (7.621539899999998 47.4921112)
2027,"Aliothstrasse 3, 4142 Münchenstein, Switzerland",47.5124237,7.616564399999999,Pizzeria Schützen,4.5,POINT (7.616564399999999 47.5124237),POINT (7.616564399999999 47.5124237)
2033,"Hauptstrasse 51, 4142 Münchenstein, Switzerland",47.510429200000004,7.6208988999999985,Restaurant Wintergarten,4.4,POINT (7.620898899999998 47.5104292),POINT (7.620898899999998 47.5104292)
2034,"Rainstrasse 6, 4142 Münchenstein, Switzerland",47.530910799999994,7.614655900000002,Seegarten im Park im Grünen,4.5,POINT (7.614655900000002 47.53091079999999),POINT (7.614655900000002 47.53091079999999)
2038,"Rainstrasse 6, 4142 Münchenstein, Switzerland",47.530910799999994,7.614655900000002,Restaurant Seegarten,3.9,POINT (7.614655900000002 47.53091079999999),POINT (7.614655900000002 47.53091079999999)
2039,"Baselstrasse 60, 4142 Münchenstein, Switzerland",47.522729999999996,7.617225599999998,Pizzeria-Restaurant Bonanza,4.2,POINT (7.617225599999998 47.52273),POINT (7.617225599999998 47.52273)
2044,"Emil Frey-Strasse 164, 4142 Münchenstein, Switzerland",47.5202559,7.606681199999999,Restaurant Gartenstadt,4.5,POINT (7.606681199999999 47.5202559),POINT (7.606681199999999 47.5202559)
2050,"Hauptstrasse 20, 4142 Münchenstein, Switzerland",47.512985799999996,7.6206104,Restaurant Münch,4.5,POINT (7.6206104 47.5129858),POINT (7.6206104 47.5129858)
2052,"Hauptstrasse 31, 4142 Münchenstein, Switzerland",47.5121396,7.621165100000002,Griechische Taverne,4.7,POINT (7.621165100000002 47.5121396),POINT (7.621165100000002 47.5121396)
2053,"Bahnhofstrasse 6, 4142 Münchenstein, Switzerland",47.5122995,7.6176992000000014,Bäckerei-Café Birseck,4.6,POINT (7.617699200000001 47.5122995),POINT (7.617699200000001 47.5122995)
2054,"Baselstrasse 88, 4142 Münchenstein, Switzerland",47.519927,7.6180086,Hotel Hofmatt,4.1,POINT (7.6180086 47.519927),POINT (7.6180086 47.519927)
2056,"Frankfurt-Strasse 36, 4142 Münchenstein, Switzerland",47.5317029,7.6076359999999985,schmatz,4.5,POINT (7.607635999999999 47.5317029),POINT (7.607635999999999 47.5317029)
2058,"St. Jakobs-Strasse 397, 4002 Basel, Switzerland",47.541185999999996,7.621604499999999,MANORA Restaurant Basel St. Jakob-Park,3.6,POINT (7.621604499999999 47.541186),POINT (7.621604499999999 47.541186)
2061,"Gundeldingerstrasse 505, 4053 Basel, Switzerland",47.5371377,7.6038936,Restaurant Viertel-Kreis,4.5,POINT (7.6038936 47.5371377),POINT (7.6038936 47.5371377)
2063,"Binningerstrasse 14, 4051 Basel, Switzerland",47.549747499999995,7.584347099999999,Acqua,4.3,POINT (7.584347099999999 47.5497475),POINT (7.584347099999999 47.5497475)
2064,"Seminarstrasse 12-22, 4132 Muttenz, Switzerland",47.53407379999999,7.624560000000001,Coop Tagungszentrum,4.5,POINT (7.624560000000001 47.53407379999999),POINT (7.624560000000001 47.53407379999999)
2065,"Pfarrgasse 4, 72525 Münsingen, Germany",48.4129221,9.4960846,Taverne Olivenbaum,4.6,POINT (9.4960846 48.4129221),POINT (9.4960846 48.4129221)
2066,"Grafenecker Str. 2, 72525 Münsingen, Germany",48.40913,9.48865,Della Rocca,3.9,POINT (9.48865 48.40913),POINT (9.48865 48.40913)
2067,"Uracher Str. 16, 72525 Münsingen, Germany",48.413320399999996,9.493863900000001,Pizzeria Lentini,4.3,POINT (9.493863900000001 48.4133204),POINT (9.493863900000001 48.4133204)
2068,"Grafenecker Str. 2, 72525 Münsingen, Germany",48.40913,9.48865,Gaststätte TSG Sportheim,3.0,POINT (9.48865 48.40913),POINT (9.48865 48.40913)
2069,"Obstgartenstrasse 5, 8910 Affoltern am Albis, Switzerland",47.27440499999999,8.443659,"Pizzeria Ristorante Molino, Affoltern am Albis",4.2,POINT (8.443659 47.27440499999999),POINT (8.443659 47.27440499999999)
2070,"Zürichstrasse 135, 8910 Affoltern am Albis, Switzerland",47.2810834,8.4538146,"Ristorante Pizzeria ""Il sogno""",4.1,POINT (8.453814599999999 47.2810834),POINT (8.453814599999999 47.2810834)
2071,"Zürcherstrasse 4, 8908 Hedingen, Switzerland",47.29786259999999,8.4483421,il tiglio,4.4,POINT (8.4483421 47.29786259999999),POINT (8.4483421 47.29786259999999)
2072,"A4, 8910 Affoltern am Albis, Switzerland",47.27151569999999,8.4384807,Alpenblick - Das Panorama Restaurant in der Raststätte MYSTOP,4.4,POINT (8.4384807 47.27151569999999),POINT (8.4384807 47.27151569999999)
2073,"Bahnhofstrasse 11, 3123 Belp, Switzerland",46.890026,7.498255800000001,Ristorante-Bar Puccini,4.4,POINT (7.498255800000001 46.890026),POINT (7.498255800000001 46.890026)
2074,"Dorfstrasse 10, 3123 Belp, Switzerland",46.8931348,7.4981943000000015,Ristorante Pizzeria L'Osteria,4.3,POINT (7.498194300000002 46.8931348),POINT (7.498194300000002 46.8931348)
2075,"Hühnerhubelstrasse 1, 3123 Belp, Switzerland",46.8995743,7.4994809999999985,AS Fulgor,4.5,POINT (7.499480999999999 46.8995743),POINT (7.499480999999999 46.8995743)
2076,"Steinbachstrasse 10, 3123 Belp, Switzerland",46.8952262,7.4967397,Belper Pizza Kurier,4.2,POINT (7.4967397 46.8952262),POINT (7.4967397 46.8952262)
2078,"Bernstrasse 20, 3125 Bern, Toffen, Switzerland",46.8617757,7.490474899999999,Pizzeria L Olivo,3.9,POINT (7.490474899999999 46.8617757),POINT (7.490474899999999 46.8617757)
2080,"Bernstrasse 1, 3122 Kehrsatz, Switzerland",46.9097057,7.470560699999999,Ristorante Pizzeria Il Brunello,4.4,POINT (7.470560699999999 46.9097057),POINT (7.470560699999999 46.9097057)
2081,"Enggisteinstrasse 3, 3076 Worb, Switzerland",46.930438,7.5634728,Gasthof zum Löwen Worb,4.1,POINT (7.5634728 46.930438),POINT (7.5634728 46.930438)
2083,"Rubigenstrasse 77, 3076 Worb, Switzerland",46.9155911,7.564866599999998,Restaurant Worb Bahnhof,4.4,POINT (7.564866599999998 46.9155911),POINT (7.564866599999998 46.9155911)
2084,"Sportweg 10, 3076 Worb, Switzerland",46.9262571,7.562413999999999,Wisle Restaurant,4.5,POINT (7.562413999999999 46.9262571),POINT (7.562413999999999 46.9262571)
2085,"Enggisteinstrasse 16A, 3076 Worb, Switzerland",46.9300286,7.5647033,eisblume,4.6,POINT (7.5647033 46.9300286),POINT (7.5647033 46.9300286)
2086,"Heistrich 293, 3068 Vechigen, Switzerland",46.9498484,7.5887281999999985,Restaurant Rössli Heistrich,4.6,POINT (7.588728199999998 46.9498484),POINT (7.588728199999998 46.9498484)
2087,"Bernstrasse 30, 3076 Worb, Switzerland",46.928026200000005,7.561416,Hotel Restaurant Sternen Worb,4.2,POINT (7.561416 46.92802620000001),POINT (7.561416 46.92802620000001)
2091,"Richigenstrasse 1, 3076 Worb, Switzerland",46.9265055,7.564885200000001,Migros Restaurant,4.0,POINT (7.564885200000001 46.9265055),POINT (7.564885200000001 46.9265055)
2095,"Dentenberg 83, 3076 Worb, Switzerland",46.943479700000005,7.533028499999999,Restaurant Dentenberg,4.8,POINT (7.533028499999999 46.9434797),POINT (7.533028499999999 46.9434797)
2097,"Klotenerstrasse 50, 8303 Bassersdorf, Switzerland",47.444891999999996,8.6243635,Ristorante Pizzeria Barone,4.4,POINT (8.624363499999999 47.444892),POINT (8.624363499999999 47.444892)
2098,"Klotenerstrasse 25, 8303 Bassersdorf, Switzerland",47.44396679999999,8.6265316,Restaurant La Botte,4.7,POINT (8.6265316 47.44396679999999),POINT (8.6265316 47.44396679999999)
2099,"Poststrasse 2, 8303 Bassersdorf, Switzerland",47.4428815,8.6314662,Basi Pizzakurrier,4.0,POINT (8.6314662 47.4428815),POINT (8.6314662 47.4428815)
2109,"Klotenerstrasse 39, 8303 Bassersdorf, Switzerland",47.444449,8.624914,Mare&Monti Ristorante Pizzeria Hotel,4.2,POINT (8.624914 47.444449),POINT (8.624914 47.444449)
2110,"Pinnacle House, 604, 15th Rd, P D Hinduja Junction, Mumbai, Maharashtra 400050, India",19.0681938,72.8316542,Arth - Restaurant & Lounge,4.1,POINT (72.8316542 19.0681938),POINT (72.8316542 19.0681938)
2111,"Speerstrasse 15, 8330 Pfäffikon, Switzerland",47.3693666,8.771075999999999,Schneiders Quer AG,3.6,POINT (8.771075999999999 47.3693666),POINT (8.771075999999999 47.3693666)
2112,"Kempttalstrasse 4, 8330 Pfäffikon, Switzerland",47.3672148,8.782104499999999,Ristorante Pizzeria Vecchia Posta (zur alten Post),4.3,POINT (8.782104499999999 47.3672148),POINT (8.782104499999999 47.3672148)
2116,"Walderstrasse 3, 8340 Hinwil, Switzerland",47.302445500000005,8.8439827,Ristorante Pizzeria Vecchia Posta,4.5,POINT (8.8439827 47.3024455),POINT (8.8439827 47.3024455)
2129,"Usterstrasse 105, 8330 Pfäffikon, Switzerland",47.3597241,8.759710799999999,Restaurant Krone Faichrüti,4.5,POINT (8.759710799999999 47.3597241),POINT (8.759710799999999 47.3597241)
2132,"Seestrasse 1, 8330 Pfäffikon, Switzerland",47.366934,8.782228,Restaurant Kam Yu,4.7,POINT (8.782228 47.366934),POINT (8.782228 47.366934)
2134,"Höhenstrasse 7, 8330 Pfäffikon, Switzerland",47.37859,8.805209999999997,Restaurant Alpenrösli,4.4,POINT (8.805209999999997 47.37859),POINT (8.805209999999997 47.37859)
2135,"Seestrasse 41, 8330 Pfäffikon, Switzerland",47.365815999999995,8.781711900000001,Restaurant Brauerei,4.3,POINT (8.781711900000001 47.365816),POINT (8.781711900000001 47.365816)
2136,"Usterstrasse 8, 8330 Pfäffikon, Switzerland",47.3658368,8.781143499999999,Gasthof Hecht,4.2,POINT (8.781143499999999 47.3658368),POINT (8.781143499999999 47.3658368)
2137,"Usterstrasse 105, 8330 Pfäffikon, Switzerland",47.3597014,8.759674100000002,"Faichrüti, Pfäffikon",4.0,POINT (8.759674100000002 47.3597014),POINT (8.759674100000002 47.3597014)
2139,"Turmstrasse 7, 8330 Pfäffikon, Switzerland",47.368173999999996,8.781838,Bar Amalfi,4.4,POINT (8.781838 47.368174),POINT (8.781838 47.368174)
2140,"Jakob Stutz-Strasse 100, 8335 Hittnau, Switzerland",47.3612996,8.823645899999997,Gasthaus zum Wildenmann,4.8,POINT (8.823645899999997 47.3612996),POINT (8.823645899999997 47.3612996)
